GeoFips,CL_UNIT,Code,DataValue,TimePeriod,lat,lng
10580,PERS,POP_MI,854604,2005,42.7918028,-73.87327140000001
10580,PERS,POP_MI,871081,2010,42.7918028,-73.87327140000001
10580,USD,GDP_MP,37027000000,2005,42.7918028,-73.87327140000001
10580,USD,GDP_MP,42969000000,2010,42.7918028,-73.87327140000001
10580,USD,RGDP_MP,41390000000,2005,42.7918028,-73.87327140000001
10580,USD,RGDP_MP,42470000000,2010,42.7918028,-73.87327140000001
10580,USD,PCRGDP_MP,48431000000,2005,42.7918028,-73.87327140000001
10580,USD,PCRGDP_MP,48756000000,2010,42.7918028,-73.87327140000001
10580,USD,TPI_MI,26423368000,2000,42.7918028,-73.87327140000001
10580,USD,TPI_MI,32192990000,2005,42.7918028,-73.87327140000001
10580,USD,TPI_MI,39368117000,2010,42.7918028,-73.87327140000001
10580,USD,PCPI_MI,31935,2000,42.7918028,-73.87327140000001
10580,USD,PCPI_MI,37670,2005,42.7918028,-73.87327140000001
10580,USD,PCPI_MI,45195,2010,42.7918028,-73.87327140000001
10580,USD,DIR_MI,4729097000,2000,42.7918028,-73.87327140000001
10580,USD,DIR_MI,5828609000,2005,42.7918028,-73.87327140000001
10580,USD,DIR_MI,7067542000,2010,42.7918028,-73.87327140000001
10580,USD,PCTR_MI,1057917000,2000,42.7918028,-73.87327140000001
10580,USD,PCTR_MI,1303651000,2005,42.7918028,-73.87327140000001
10580,USD,PCTR_MI,1501046000,2010,42.7918028,-73.87327140000001
10580,USD,WS_MI,15229342000,2000,42.7918028,-73.87327140000001
10580,USD,WS_MI,17759156000,2005,42.7918028,-73.87327140000001
10580,USD,WS_MI,20296419000,2010,42.7918028,-73.87327140000001
10580,USD,SUPP_MI,4283381000,2000,42.7918028,-73.87327140000001
10580,USD,SUPP_MI,5526031000,2005,42.7918028,-73.87327140000001
10580,USD,SUPP_MI,6819487000,2010,42.7918028,-73.87327140000001
10580,USD,PROP_MI,1661229000,2000,42.7918028,-73.87327140000001
10580,USD,PROP_MI,2023191000,2005,42.7918028,-73.87327140000001
10580,USD,PROP_MI,2467018000,2010,42.7918028,-73.87327140000001
10740,PERS,POP_MI,732220,2000,35.110703,-106.609991
10740,PERS,POP_MI,809551,2005,35.110703,-106.609991
10740,PERS,POP_MI,889568,2010,35.110703,-106.609991
10740,USD,GDP_MP,35794000000,2005,35.110703,-106.609991
10740,USD,GDP_MP,38801000000,2010,35.110703,-106.609991
10740,USD,RGDP_MP,38377000000,2005,35.110703,-106.609991
10740,USD,RGDP_MP,38386000000,2010,35.110703,-106.609991
10740,USD,PCRGDP_MP,47406000000,2005,35.110703,-106.609991
10740,USD,PCRGDP_MP,43151000000,2010,35.110703,-106.609991
10740,USD,TPI_MI,19865422000,2000,35.110703,-106.609991
10740,USD,TPI_MI,25604562000,2005,35.110703,-106.609991
10740,USD,TPI_MI,30402792000,2010,35.110703,-106.609991
10740,USD,PCPI_MI,27130,2000,35.110703,-106.609991
10740,USD,PCPI_MI,31628,2005,35.110703,-106.609991
10740,USD,PCPI_MI,34177,2010,35.110703,-106.609991
10740,USD,DIR_MI,3765817000,2000,35.110703,-106.609991
10740,USD,DIR_MI,4435227000,2005,35.110703,-106.609991
10740,USD,DIR_MI,4926766000,2010,35.110703,-106.609991
10740,USD,PCTR_MI,890631000,2000,35.110703,-106.609991
10740,USD,PCTR_MI,1144780000,2005,35.110703,-106.609991
10740,USD,PCTR_MI,1346797000,2010,35.110703,-106.609991
10740,USD,WS_MI,11388170000,2000,35.110703,-106.609991
10740,USD,WS_MI,14394428000,2005,35.110703,-106.609991
10740,USD,WS_MI,16173653000,2010,35.110703,-106.609991
10740,USD,SUPP_MI,2466190000,2000,35.110703,-106.609991
10740,USD,SUPP_MI,3507731000,2005,35.110703,-106.609991
10740,USD,SUPP_MI,4070692000,2010,35.110703,-106.609991
10740,USD,PROP_MI,1566597000,2000,35.110703,-106.609991
10740,USD,PROP_MI,1647417000,2005,35.110703,-106.609991
10740,USD,PROP_MI,1562936000,2010,35.110703,-106.609991
10780,PERS,POP_MI,145179,2000,31.3112936,-92.4451371
10780,PERS,POP_MI,147930,2005,31.3112936,-92.4451371
10780,PERS,POP_MI,154093,2010,31.3112936,-92.4451371
10780,USD,GDP_MP,4352000000,2005,31.3112936,-92.4451371
10780,USD,GDP_MP,5468000000,2010,31.3112936,-92.4451371
10780,USD,RGDP_MP,4915000000,2005,31.3112936,-92.4451371
10780,USD,RGDP_MP,5404000000,2010,31.3112936,-92.4451371
10780,USD,PCRGDP_MP,33224000000,2005,31.3112936,-92.4451371
10780,USD,PCRGDP_MP,35072000000,2010,31.3112936,-92.4451371
10780,USD,TPI_MI,3345977000,2000,31.3112936,-92.4451371
10780,USD,TPI_MI,4533827000,2005,31.3112936,-92.4451371
10780,USD,TPI_MI,5545191000,2010,31.3112936,-92.4451371
10780,USD,PCPI_MI,23047,2000,31.3112936,-92.4451371
10780,USD,PCPI_MI,30648,2005,31.3112936,-92.4451371
10780,USD,PCPI_MI,35986,2010,31.3112936,-92.4451371
10780,USD,DIR_MI,638217000,2000,31.3112936,-92.4451371
10780,USD,DIR_MI,734819000,2005,31.3112936,-92.4451371
10780,USD,DIR_MI,819024000,2010,31.3112936,-92.4451371
10780,USD,PCTR_MI,115552000,2000,31.3112936,-92.4451371
10780,USD,PCTR_MI,153855000,2005,31.3112936,-92.4451371
10780,USD,PCTR_MI,197082000,2010,31.3112936,-92.4451371
10780,USD,WS_MI,1580573000,2000,31.3112936,-92.4451371
10780,USD,WS_MI,2046963000,2005,31.3112936,-92.4451371
10780,USD,WS_MI,2441687000,2010,31.3112936,-92.4451371
10780,USD,SUPP_MI,376083000,2000,31.3112936,-92.4451371
10780,USD,SUPP_MI,531562000,2005,31.3112936,-92.4451371
10780,USD,SUPP_MI,651963000,2010,31.3112936,-92.4451371
10780,USD,PROP_MI,248140000,2000,31.3112936,-92.4451371
10780,USD,PROP_MI,394968000,2005,31.3112936,-92.4451371
10780,USD,PROP_MI,572169000,2010,31.3112936,-92.4451371
10900,PERS,POP_MI,741817,2000,40.0583238,-74.40566120000001
10900,PERS,POP_MI,787738,2005,40.0583238,-74.40566120000001
10900,PERS,POP_MI,822055,2010,40.0583238,-74.40566120000001
10900,USD,GDP_MP,27204000000,2005,40.0583238,-74.40566120000001
10900,USD,GDP_MP,31336000000,2010,40.0583238,-74.40566120000001
10900,USD,RGDP_MP,30523000000,2005,40.0583238,-74.40566120000001
10900,USD,RGDP_MP,31142000000,2010,40.0583238,-74.40566120000001
10900,USD,PCRGDP_MP,38748000000,2005,40.0583238,-74.40566120000001
10900,USD,PCRGDP_MP,37883000000,2010,40.0583238,-74.40566120000001
10900,USD,TPI_MI,22868289000,2000,40.0583238,-74.40566120000001
10900,USD,TPI_MI,27480771000,2005,40.0583238,-74.40566120000001
10900,USD,TPI_MI,32654243000,2010,40.0583238,-74.40566120000001
10900,USD,PCPI_MI,30827,2000,40.0583238,-74.40566120000001
10900,USD,PCPI_MI,34886,2005,40.0583238,-74.40566120000001
10900,USD,PCPI_MI,39723,2010,40.0583238,-74.40566120000001
10900,USD,DIR_MI,4183558000,2000,40.0583238,-74.40566120000001
10900,USD,DIR_MI,4305998000,2005,40.0583238,-74.40566120000001
10900,USD,DIR_MI,5122224000,2010,40.0583238,-74.40566120000001
10900,USD,PCTR_MI,860037000,2000,40.0583238,-74.40566120000001
10900,USD,PCTR_MI,1084893000,2005,40.0583238,-74.40566120000001
10900,USD,PCTR_MI,1254864000,2010,40.0583238,-74.40566120000001
10900,USD,WS_MI,10875131000,2000,40.0583238,-74.40566120000001
10900,USD,WS_MI,13115135000,2005,40.0583238,-74.40566120000001
10900,USD,WS_MI,14757694000,2010,40.0583238,-74.40566120000001
10900,USD,SUPP_MI,2552158000,2000,40.0583238,-74.40566120000001
10900,USD,SUPP_MI,3506197000,2005,40.0583238,-74.40566120000001
10900,USD,SUPP_MI,4039522000,2010,40.0583238,-74.40566120000001
10900,USD,PROP_MI,1518175000,2000,40.0583238,-74.40566120000001
10900,USD,PROP_MI,1905172000,2005,40.0583238,-74.40566120000001
10900,USD,PROP_MI,1934300000,2010,40.0583238,-74.40566120000001
11020,PERS,POP_MI,128981,2000,40.5186809,-78.3947359
11020,PERS,POP_MI,126730,2005,40.5186809,-78.3947359
11020,PERS,POP_MI,127038,2010,40.5186809,-78.3947359
11020,USD,GDP_MP,3832000000,2005,40.5186809,-78.3947359
11020,USD,GDP_MP,4404000000,2010,40.5186809,-78.3947359
11020,USD,RGDP_MP,4315000000,2005,40.5186809,-78.3947359
11020,USD,RGDP_MP,4353000000,2010,40.5186809,-78.3947359
11020,USD,PCRGDP_MP,34050000000,2005,40.5186809,-78.3947359
11020,USD,PCRGDP_MP,34263000000,2010,40.5186809,-78.3947359
11020,USD,TPI_MI,3239696000,2000,40.5186809,-78.3947359
11020,USD,TPI_MI,3692964000,2005,40.5186809,-78.3947359
11020,USD,TPI_MI,4330527000,2010,40.5186809,-78.3947359
11020,USD,PCPI_MI,25118,2000,40.5186809,-78.3947359
11020,USD,PCPI_MI,29140,2005,40.5186809,-78.3947359
11020,USD,PCPI_MI,34088,2010,40.5186809,-78.3947359
11020,USD,DIR_MI,536405000,2000,40.5186809,-78.3947359
11020,USD,DIR_MI,545645000,2005,40.5186809,-78.3947359
11020,USD,DIR_MI,651718000,2010,40.5186809,-78.3947359
11020,USD,PCTR_MI,141934000,2000,40.5186809,-78.3947359
11020,USD,PCTR_MI,165552000,2005,40.5186809,-78.3947359
11020,USD,PCTR_MI,191880000,2010,40.5186809,-78.3947359
11020,USD,WS_MI,1676503000,2000,40.5186809,-78.3947359
11020,USD,WS_MI,1942747000,2005,40.5186809,-78.3947359
11020,USD,WS_MI,2162162000,2010,40.5186809,-78.3947359
11020,USD,SUPP_MI,451031000,2000,40.5186809,-78.3947359
11020,USD,SUPP_MI,569967000,2005,40.5186809,-78.3947359
11020,USD,SUPP_MI,647595000,2010,40.5186809,-78.3947359
11020,USD,PROP_MI,331367000,2000,40.5186809,-78.3947359
11020,USD,PROP_MI,258708000,2005,40.5186809,-78.3947359
11020,USD,PROP_MI,231143000,2010,40.5186809,-78.3947359
11100,PERS,POP_MI,229215,2000,35.2219971,-101.8312969
11100,PERS,POP_MI,240380,2005,35.2219971,-101.8312969
11100,PERS,POP_MI,252686,2010,35.2219971,-101.8312969
11100,USD,GDP_MP,8027000000,2005,35.2219971,-101.8312969
11100,USD,GDP_MP,10163000000,2010,35.2219971,-101.8312969
11100,USD,RGDP_MP,8871000000,2005,35.2219971,-101.8312969
11100,USD,RGDP_MP,9932000000,2010,35.2219971,-101.8312969
11100,USD,PCRGDP_MP,36904000000,2005,35.2219971,-101.8312969
11100,USD,PCRGDP_MP,39305000000,2010,35.2219971,-101.8312969
11100,USD,TPI_MI,5566371000,2000,35.2219971,-101.8312969
11100,USD,TPI_MI,7095453000,2005,35.2219971,-101.8312969
11100,USD,TPI_MI,9003940000,2010,35.2219971,-101.8312969
11100,USD,PCPI_MI,24284,2000,35.2219971,-101.8312969
11100,USD,PCPI_MI,29518,2005,35.2219971,-101.8312969
11100,USD,PCPI_MI,35633,2010,35.2219971,-101.8312969
11100,USD,DIR_MI,1023201000,2000,35.2219971,-101.8312969
11100,USD,DIR_MI,1203370000,2005,35.2219971,-101.8312969
11100,USD,DIR_MI,1390639000,2010,35.2219971,-101.8312969
11100,USD,PCTR_MI,212930000,2000,35.2219971,-101.8312969
11100,USD,PCTR_MI,274532000,2005,35.2219971,-101.8312969
11100,USD,PCTR_MI,350132000,2010,35.2219971,-101.8312969
11100,USD,WS_MI,2933471000,2000,35.2219971,-101.8312969
11100,USD,WS_MI,3624960000,2005,35.2219971,-101.8312969
11100,USD,WS_MI,4516211000,2010,35.2219971,-101.8312969
11100,USD,SUPP_MI,642340000,2000,35.2219971,-101.8312969
11100,USD,SUPP_MI,820292000,2005,35.2219971,-101.8312969
11100,USD,SUPP_MI,1017590000,2010,35.2219971,-101.8312969
11100,USD,PROP_MI,639759000,2000,35.2219971,-101.8312969
11100,USD,PROP_MI,939976000,2005,35.2219971,-101.8312969
11100,USD,PROP_MI,1159362000,2010,35.2219971,-101.8312969
11180,PERS,POP_MI,80152,2000,42.034721999999995,-93.62
11180,PERS,POP_MI,82884,2005,42.034721999999995,-93.62
11180,PERS,POP_MI,89600,2010,42.034721999999995,-93.62
11180,USD,GDP_MP,3370000000,2005,42.034721999999995,-93.62
11180,USD,GDP_MP,4585000000,2010,42.034721999999995,-93.62
11180,USD,RGDP_MP,3838000000,2005,42.034721999999995,-93.62
11180,USD,RGDP_MP,4541000000,2010,42.034721999999995,-93.62
11180,USD,PCRGDP_MP,46310000000,2005,42.034721999999995,-93.62
11180,USD,PCRGDP_MP,50676000000,2010,42.034721999999995,-93.62
11180,USD,TPI_MI,2109668000,2000,42.034721999999995,-93.62
11180,USD,TPI_MI,2720911000,2005,42.034721999999995,-93.62
11180,USD,TPI_MI,3653135000,2010,42.034721999999995,-93.62
11180,USD,PCPI_MI,26321,2000,42.034721999999995,-93.62
11180,USD,PCPI_MI,32828,2005,42.034721999999995,-93.62
11180,USD,PCPI_MI,40772,2010,42.034721999999995,-93.62
11180,USD,DIR_MI,457236000,2000,42.034721999999995,-93.62
11180,USD,DIR_MI,533887000,2005,42.034721999999995,-93.62
11180,USD,DIR_MI,589667000,2010,42.034721999999995,-93.62
11180,USD,PCTR_MI,97146000,2000,42.034721999999995,-93.62
11180,USD,PCTR_MI,123762000,2005,42.034721999999995,-93.62
11180,USD,PCTR_MI,164925000,2010,42.034721999999995,-93.62
11180,USD,WS_MI,1229034000,2000,42.034721999999995,-93.62
11180,USD,WS_MI,1479864000,2005,42.034721999999995,-93.62
11180,USD,WS_MI,1737167000,2010,42.034721999999995,-93.62
11180,USD,SUPP_MI,310904000,2000,42.034721999999995,-93.62
11180,USD,SUPP_MI,450769000,2005,42.034721999999995,-93.62
11180,USD,SUPP_MI,577130000,2010,42.034721999999995,-93.62
11180,USD,PROP_MI,157419000,2000,42.034721999999995,-93.62
11180,USD,PROP_MI,290433000,2005,42.034721999999995,-93.62
11180,USD,PROP_MI,700021000,2010,42.034721999999995,-93.62
11260,PERS,POP_MI,320618,2000,61.2180556,-149.90027780000003
11260,PERS,POP_MI,350903,2005,61.2180556,-149.90027780000003
11260,PERS,POP_MI,383177,2010,61.2180556,-149.90027780000003
11260,USD,GDP_MP,22010000000,2005,61.2180556,-149.90027780000003
11260,USD,GDP_MP,28538000000,2010,61.2180556,-149.90027780000003
11260,USD,RGDP_MP,22298000000,2005,61.2180556,-149.90027780000003
11260,USD,RGDP_MP,26379000000,2010,61.2180556,-149.90027780000003
11260,USD,PCRGDP_MP,63545000000,2005,61.2180556,-149.90027780000003
11260,USD,PCRGDP_MP,68842000000,2010,61.2180556,-149.90027780000003
11260,USD,TPI_MI,10833431000,2000,61.2180556,-149.90027780000003
11260,USD,TPI_MI,14246568000,2005,61.2180556,-149.90027780000003
11260,USD,TPI_MI,18561993000,2010,61.2180556,-149.90027780000003
11260,USD,PCPI_MI,33789,2000,61.2180556,-149.90027780000003
11260,USD,PCPI_MI,40600,2005,61.2180556,-149.90027780000003
11260,USD,PCPI_MI,48442,2010,61.2180556,-149.90027780000003
11260,USD,DIR_MI,1884869000,2000,61.2180556,-149.90027780000003
11260,USD,DIR_MI,2235589000,2005,61.2180556,-149.90027780000003
11260,USD,DIR_MI,3112639000,2010,61.2180556,-149.90027780000003
11260,USD,PCTR_MI,426548000,2000,61.2180556,-149.90027780000003
11260,USD,PCTR_MI,594292000,2005,61.2180556,-149.90027780000003
11260,USD,PCTR_MI,769984000,2010,61.2180556,-149.90027780000003
11260,USD,WS_MI,5867938000,2000,61.2180556,-149.90027780000003
11260,USD,WS_MI,7824171000,2005,61.2180556,-149.90027780000003
11260,USD,WS_MI,9774606000,2010,61.2180556,-149.90027780000003
11260,USD,SUPP_MI,1417585000,2000,61.2180556,-149.90027780000003
11260,USD,SUPP_MI,2315899000,2005,61.2180556,-149.90027780000003
11260,USD,SUPP_MI,2803824000,2010,61.2180556,-149.90027780000003
11260,USD,PROP_MI,1101097000,2000,61.2180556,-149.90027780000003
11260,USD,PROP_MI,1542780000,2005,61.2180556,-149.90027780000003
11260,USD,PROP_MI,1916575000,2010,61.2180556,-149.90027780000003
11460,PERS,POP_MI,324372,2000,42.2808256,-83.7430378
11460,PERS,POP_MI,342234,2005,42.2808256,-83.7430378
11460,PERS,POP_MI,345350,2010,42.2808256,-83.7430378
11460,USD,GDP_MP,18565000000,2005,42.2808256,-83.7430378
11460,USD,GDP_MP,19346000000,2010,42.2808256,-83.7430378
